회계년도,거래소코드,PBR,PER,기업규모코드,매출액,매출액순이익률,매출액증가율,성장비용,영업손익,자기자본회전률,종가,주당순손익,총자본회전률,회사명,부채자본비율,현금흐름스코어,수익률,투자신호,PEG
2011,11560,0.4549999999999999,4.22,30.0,306594861.0,2.6,31.36,9299.0,11394670.0,4.17,2600.0,756.0,2.42,(주)세보엠이씨,0.6939729981509984,2,33.26923076923077,1,1.6708872493660964
2012,11560,0.44,5.465,30.0,209892588.0,3.37,-31.54,17239.0,8623737.0,2.65,3465.0,0.0,1.69,(주)세보엠이씨,0.4273268166967408,1,25.82972582972583,1,0.4709663650126174
2013,11560,0.545,9.545,30.0,212791194.0,2.62,1.38,14259.0,8466124.0,2.56,4360.0,0.0,1.72,(주)세보엠이씨,0.4814063854651902,2,16.743119266055047,1,-1.5729749822381829
2014,11560,0.66,9.81,30.0,371324014.0,2.17,74.5,11654.0,9934990.0,4.19,5090.0,0.0,2.48,(주)세보엠이씨,0.8134071647729239,1,41.45383104125737,1,-0.9597445273228772
2015,11560,0.8150000000000001,7.314999999999999,30.0,305845502.0,4.47,-17.63,6984.0,16968836.0,3.11,7200.0,0.0,1.85,(주)세보엠이씨,0.5485562326699819,2,12.777777777777777,1,0.34748661175584
2016,11560,0.835,6.180000000000001,30.0,387772567.0,3.63,26.79,24582957.0,19740813.0,3.49,8120.0,0.0,2.1,(주)세보엠이씨,0.8000758232430127,1,52.70935960591133,1,0.1365024801568724
2017,11560,1.03,5.93,30.0,602536022.0,3.58,55.38,17100.0,29088950.0,4.74,12400.0,0.0,2.59,(주)세보엠이씨,0.9013077788740814,1,-25.806451612903224,0,0.1026262543561864
2011,53060,0.96,0.0,30.0,92193830.0,0.17,6.9,0.0,770015.0,3.76,1800.0,0.0,1.25,(주)세동,2.6220164323403763,2,88.88888888888889,1,0.0
2012,53060,1.05,41.455,20.0,103929486.0,0.56,12.73,0.0,1593893.0,4.63,3400.0,96.0,1.23,(주)세동,3.521571706703464,2,-11.911764705882351,0,-1.932639023381532
2013,53060,1.0550000000000002,14.255,20.0,118814173.0,1.2,14.32,0.0,1731160.0,5.19,2995.0,0.0,1.22,(주)세동,3.5618609771113574,2,-62.270450751252085,0,-0.4244910849074997
2014,53060,1.725,0.0,20.0,121025142.0,-1.52,1.86,0.0,-1888216.0,4.76,1130.0,-137.0,1.07,(주)세동,3.763952364039171,2,30.53097345132743,1,0.0
2015,53060,0.825,54.785,20.0,131633718.0,-3.19,8.77,0.0,-3376785.0,5.3,1475.0,-312.0,1.05,(주)세동,3.802191340599539,2,48.13559322033898,1,-1.8210902592831348
2016,53060,1.94,0.0,20.0,125538674.0,-2.05,-4.63,0.0,-4251215.0,6.03,2185.0,-191.0,0.99,(주)세동,5.492616945151172,2,-54.46224256292906,0,1000.0
2017,53060,2.045,0.0,30.0,119281845.0,-6.52,-4.98,0.0,-5727607.0,5.95,995.0,-423.0,0.99,(주)세동,4.872164393199811,2,-43.11557788944724,0,1000.0
2011,80470,0.855,5.975,20.0,57684359.0,7.73,28.98,0.0,4988466.0,1.89,3470.0,611.0,1.23,(주)성창오토텍,0.61375657488039,1,8.789625360230549,1,0.1869343631050705
2012,80470,1.025,9.77,20.0,65733196.0,9.43,13.95,0.0,5579840.0,1.87,3775.0,0.0,1.05,(주)성창오토텍,0.5449998836578995,1,130.46357615894038,1,0.2956617877422416
2013,80470,1.515,12.605,20.0,148791589.0,2.69,126.36,1960566.0,5337918.0,3.61,8700.0,0.0,1.66,(주)성창오토텍,0.8625738384859398,2,-57.70114942528736,0,1.4108802543135692
2014,80470,1.175,23.16,20.0,138186883.0,1.56,-7.13,1138492.0,1049565.0,3.05,3680.0,0.0,1.26,(주)성창오토텍,0.8953250245973836,2,57.60869565217392,1,-1.0259882878147064
2015,80470,0.875,13.68,20.0,140848893.0,0.83,1.93,1442670.0,1593008.0,3.03,5800.0,0.0,1.24,(주)성창오토텍,0.8526136743484068,2,-24.39655172413793,0,-1.679028320623012
2016,80470,0.8500000000000001,33.45,20.0,152715603.0,1.0,8.43,0.0,2587818.0,3.2,4385.0,0.0,1.31,(주)성창오토텍,0.7796140469920186,1,90.4218928164196,1,-0.8752944389409294
2017,80470,1.345,0.0,20.0,142953914.0,-0.9,-6.39,0.0,962144.0,3.01,8350.0,0.0,1.28,(주)성창오토텍,0.7913937556651811,2,0.3592814371257485,0,1000.0
2011,15750,2.055,19.62,30.0,2583888854.0,2.92,24.08,0.0,164422654.0,3.35,13850.0,0.0,1.22,(주)성우하이텍,1.2915876959432606,2,-15.52346570397112,0,-3.318820724957882
2012,15750,1.105,9.145,30.0,3010644186.0,5.34,16.52,0.0,200083358.0,3.36,11700.0,0.0,1.34,(주)성우하이텍,0.9914752332141552,2,31.62393162393162,1,-0.3485378508286694
2013,15750,1.155,7.335,30.0,3105869137.0,4.94,3.16,0.0,213480449.0,3.17,15400.0,0.0,1.37,(주)성우하이텍,0.788453062312899,2,-24.025974025974023,0,-0.5171183857816617
2014,15750,1.255,8.21,30.0,3272703212.0,3.99,5.37,0.0,193033373.0,3.1,11700.0,0.0,1.34,(주)성우하이텍,0.9057194749414604,2,-23.16239316239316,0,0.3958061086241016
2015,15750,0.775,6.484999999999999,30.0,3521451431.0,0.88,7.6,0.0,145269707.0,3.15,8990.0,0.0,1.21,(주)성우하이텍,1.108646396131478,2,-14.46051167964405,0,1.1260768507295835
2016,15750,0.615,7.220000000000001,30.0,3834290085.0,0.72,8.88,0.0,140122401.0,3.36,7690.0,0.0,1.15,(주)성우하이텍,1.0687994097078224,2,-15.214564369310793,0,-0.4990031780953813
2017,15750,0.46,7.479999999999999,30.0,3366358641.0,0.87,-12.2,0.0,60837596.0,2.88,6520.0,0.0,0.99,(주)성우하이텍,1.0376567180448868,2,-44.171779141104295,0,-0.3895845498672439
2011,11300,0.625,27.035,30.0,284963267.0,1.78,12.63,2350838.0,19459051.0,2.93,835.0,0.0,0.93,(주)성안,0.8489418029657202,2,1.437125748502994,0,-0.5899245147197928
2012,11300,1.03,43.645,30.0,271846764.0,2.05,-4.6,2560442.0,8317370.0,2.66,847.0,0.0,0.9,(주)성안,0.6984237610351559,1,-22.07792207792208,0,-0.6650387649997345
2013,11300,0.605,13.52,30.0,262940277.0,1.64,-3.28,3179061.0,3246198.0,2.47,660.0,0.0,0.9,(주)성안,0.5960051647089393,2,0.4545454545454545,0,0.9957958766148992
2014,11300,0.585,0.0,30.0,226452025.0,-1.68,-13.88,2908550.0,-20074.0,2.14,663.0,-71.0,0.82,(주)성안,0.598559534409182,1,52.33785822021117,1,1000.0
2015,11300,0.775,0.0,30.0,196907216.0,-2.77,-13.05,2844673.0,-256009.0,1.96,1010.0,0.0,0.75,(주)성안,0.6624292228149568,2,-9.801980198019802,0,1000.0
2016,11300,0.765,7.275,30.0,195719920.0,-1.81,-0.6,2903211.0,-6707796.0,2.11,911.0,0.0,0.76,(주)성안,0.581830773817297,1,-30.62568605927552,0,0.2096058504066961
2017,11300,0.475,0.0,30.0,203110711.0,-4.29,3.78,3791545.0,-4950041.0,2.08,632.0,0.0,0.74,(주)성안,0.6618274534351064,1,0.3164556962025316,0,-0.0
2011,37350,0.575,5.23,30.0,193539158.0,1.57,-58.01,0.0,2548674.0,2.18,2860.0,0.0,0.64,(주)성도이엔지,0.5931856583577714,1,45.45454545454545,1,0.0337678967002367
2012,37350,0.575,10.25,30.0,393666511.0,10.3,103.4,4420485.0,62676036.0,3.64,4160.0,0.0,1.1,(주)성도이엔지,0.6987468656810432,1,50.96153846153846,1,-0.4030424207868274
2013,37350,0.96,11.46,30.0,458095209.0,4.82,16.37,21786037.0,36149676.0,3.33,6280.0,0.0,1.26,(주)성도이엔지,0.746308056189317,2,-19.90445859872612,0,1.3350562386635068
2014,37350,0.84,5.92,30.0,357295720.0,3.03,-22.0,13463973.0,14588198.0,2.3,5030.0,0.0,1.09,(주)성도이엔지,0.5044781763630408,1,-14.015904572564612,0,0.3175834615130525
2015,37350,0.5549999999999999,14.57,30.0,329227326.0,2.49,-7.86,16623789.0,7723294.0,1.98,4325.0,0.0,1.11,(주)성도이엔지,0.4970610950684625,2,20.46242774566474,1,-3.4829371615749425
2016,37350,0.525,5.285,30.0,425580840.0,5.5,29.27,13131147.0,26288872.0,2.38,5210.0,0.0,1.3,(주)성도이엔지,0.7190097153582002,2,31.285988483685223,1,0.3356856369117612
2017,37350,0.65,5.0600000000000005,30.0,391339341.0,5.43,-8.05,6083401.0,24856280.0,2.09,6840.0,0.0,1.15,(주)성도이엔지,0.719301700997166,2,-27.77777777777778,0,1.1843476186855906
2011,14620,1.85,26.695,30.0,277025634.0,8.88,22.83,0.0,35189787.0,0.89,19000.0,0.0,0.65,(주)성광벤드,0.3869998853020608,0,28.94736842105264,1,-0.8278042236613963
2012,14620,1.875,12.22,30.0,375930257.0,14.77,35.7,0.0,76263188.0,1.09,24500.0,0.0,0.78,(주)성광벤드,0.3691032323916891,2,8.979591836734693,1,2.296906129052744
2013,14620,1.865,11.18,30.0,403523161.0,17.03,7.34,0.0,90335809.0,1.0,26700.0,0.0,0.77,(주)성광벤드,0.2085048278508563,2,-48.31460674157304,0,0.1914902143237015
2014,14620,1.295,12.975,30.0,291972713.0,15.1,-27.64,0.0,53703536.0,0.66,13800.0,0.0,0.54,(주)성광벤드,0.1935368355441501,2,-37.31884057971014,0,0.4499742087237999
2015,14620,0.745,18.33,30.0,249880885.0,7.79,-14.42,0.0,22758036.0,0.54,8650.0,696.0,0.45,(주)성광벤드,0.1323002001509147,2,2.4277456647398843,0,-0.6273599015937306
2016,14620,0.675,111.025,30.0,203052900.0,2.25,-18.74,0.0,2893930.0,0.43,8860.0,163.0,0.38,(주)성광벤드,0.0909205657767793,2,12.641083521444695,1,-1.7004135632572408
2017,14620,0.6799999999999999,0.0,30.0,145746476.0,-11.2,-28.22,0.0,-18641619.0,0.32,9980.0,-584.0,0.28,(주)성광벤드,0.0738768344724432,2,14.228456913827657,1,1000.0
2011,136490,2.56,18.98,20.0,24952010.0,13.82,-18.75,1472343.0,3349397.0,0.94,7200.0,399.0,0.61,(주)선진,1.7974870240468708,2,82.63888888888889,1,1000.0
2012,136490,0.77,2.885,30.0,15916206.0,-26.64,-36.21,1473895.0,-4289254.0,0.6,13150.0,-479.0,0.33,(주)선진,1.3205500309003224,1,88.212927756654,1,1000.0
2013,136490,1.145,5.505,30.0,522075596.0,5.61,0.0,0.0,28198197.0,3.59,24750.0,0.0,1.84,(주)선진,0.9445384222510256,2,23.232323232323232,1,1000.0
2014,136490,1.63,11.03,30.0,595361733.0,3.93,14.04,0.0,26674017.0,3.81,30500.0,0.0,1.79,(주)선진,1.2770655131993018,2,-8.524590163934425,0,0.6915621762005588
2015,136490,1.3,12.010000000000002,10.0,603419952.0,3.16,1.35,0.0,27870886.0,3.38,27900.0,0.0,1.47,(주)선진,1.2827306074067273,2,-0.0,0,-0.976592141884458
2016,136490,1.105,8.765,10.0,645348237.0,5.07,6.95,0.0,42295519.0,3.36,27900.0,0.0,1.32,(주)선진,1.271714716717835,2,-44.80286738351255,0,-2.3907768151533384
2017,136490,1.27,12.18,10.0,816707304.0,6.81,26.55,0.0,54706105.0,3.08,15400.0,0.0,1.33,(주)선진,0.7059776220123546,2,-26.2987012987013,0,-0.9927478935844066
2011,171090,0.0,0.0,20.0,186944176.0,1.03,25.92,1634270.0,11173526.0,5.14,2060.0,120.0,1.19,(주)선익시스템,0.6948909135959382,1,11.650485436893204,1,0.0
2012,171090,0.0,0.0,20.0,203596639.0,1.69,8.91,1902263.0,10604246.0,4.63,2300.0,203.0,1.13,(주)선익시스템,0.6801994673681283,2,-0.6521739130434783,0,0.0
2013,171090,0.0,0.0,20.0,218178525.0,2.4,7.16,2274793.0,12198530.0,3.97,2285.0,250.0,1.03,(주)선익시스템,0.7093038977123545,2,-0.437636761487965,0,-0.0
2014,171090,0.0,0.0,20.0,234407456.0,2.18,7.44,3231446.0,16115233.0,3.55,2275.0,187.0,0.94,(주)선익시스템,1.0463117585500676,2,105.4945054945055,1,-0.0
2015,171090,0.0,0.0,20.0,258851751.0,2.23,10.43,6468563.0,17010478.0,3.5,4675.0,208.0,0.92,(주)선익시스템,0.9171718404492784,2,-30.160427807486627,0,1000.0
2016,171090,0.0,0.0,20.0,279122144.0,3.6,7.83,5219319.0,18620484.0,3.08,3265.0,304.0,0.9,(주)선익시스템,0.9010327741476488,2,667.2281776416539,1,0.0
2017,171090,1.585,14.545,20.0,123595928.0,7.9,0.0,5841699.0,14538590.0,1.36,25050.0,1844.0,1.05,(주)선익시스템,0.2946997554377737,2,-69.86027944111777,0,0.0802601273108091
2011,2820,0.94,30.285,30.0,338091633.0,1.76,7.35,0.0,9951709.0,1.25,6220.0,594.0,0.71,(주)선앤엘,0.5886430078130959,1,3.858520900321544,0,0.8974020765492874
2012,2820,0.295,124.175,30.0,333579587.0,-1.08,-1.33,0.0,-4358047.0,1.24,6460.0,-360.0,0.7,(주)선앤엘,0.4208521397573343,2,2.941176470588235,0,-1.553045867500998
2013,2820,0.255,127.0,30.0,403527847.0,0.62,20.97,0.0,4486865.0,1.52,6650.0,0.0,0.83,(주)선앤엘,0.5883511291477691,1,4.511278195488721,0,-1.796877927475331
2014,2820,0.4449999999999999,211.295,30.0,480447717.0,-0.36,19.06,0.0,2476949.0,1.8,6950.0,0.0,0.92,(주)선앤엘,0.5427641021902406,2,73.38129496402878,1,-3.4958677308406947
2015,2820,0.6950000000000001,57.68000000000001,30.0,551373874.0,0.9,14.76,0.0,11571654.0,2.04,12050.0,0.0,1.01,(주)선앤엘,0.6383050549658706,2,-12.863070539419086,0,0.9065268968180304
2016,2820,0.545,41.52,30.0,551207836.0,1.46,-0.03,0.0,13913702.0,1.98,10500.0,0.0,0.97,(주)선앤엘,0.6429430465650188,2,-26.666666666666668,0,0.5398324455105722
2017,2820,0.45,0.0,30.0,621841805.0,-0.66,12.81,0.0,2460296.0,2.25,7700.0,0.0,1.04,(주)선앤엘,0.7957248593485267,2,-31.2987012987013,0,1000.0
2011,3100,0.445,1.665,30.0,132452156.0,33.52,-5.19,12424794.0,87312379.0,0.47,16500.0,0.0,0.32,(주)선광,0.3933471781204875,2,28.484848484848484,1,0.0256827794985591
2012,3100,0.48,7.774999999999999,30.0,130953916.0,10.0,-1.13,6338203.0,19367874.0,0.42,21200.0,0.0,0.31,(주)선광,0.3322347122380569,2,-16.745283018867923,0,0.8036541957146109
2013,3100,0.465,9.205,30.0,126971122.0,8.39,-3.04,6620524.0,17140825.0,0.39,17650.0,0.0,0.29,(주)선광,0.397147944032916,2,5.94900849858357,0,-0.4177079433420527
2014,3100,0.475,0.0,30.0,113370970.0,-41.23,-10.71,6781152.0,15275930.0,0.37,18700.0,0.0,0.23,(주)선광,0.3694369539634845,2,5.080213903743315,0,1000.0
2015,3100,0.53,12.08,30.0,101848501.0,5.41,-10.16,10806610.0,8287188.0,0.36,19650.0,0.0,0.18,(주)선광,0.5023958051472867,1,-8.142493638676845,0,-1.2567825608857657
2016,3100,0.395,6.29,30.0,128035830.0,16.28,25.71,13569131.0,13332830.0,0.44,18050.0,0.0,0.23,(주)선광,0.2115104984299576,2,3.32409972299169,0,0.6661635238507759
2017,3100,0.4,9.89,30.0,143592261.0,4.3,12.15,16361505.0,20935615.0,0.48,18650.0,0.0,0.27,(주)선광,0.2600109028065722,2,-8.847184986595174,0,0.214769120638156
2011,35890,0.5650000000000001,15.06,30.0,965801445.0,-0.55,-5.14,0.0,14216296.0,4.49,696.0,0.0,1.12,(주)서희건설,2.418788426352303,1,19.25287356321839,1,-0.3235572873334379
2012,35890,1.01,0.0,30.0,919164739.0,-1.83,-4.83,0.0,7170401.0,3.85,830.0,0.0,1.17,(주)서희건설,1.8521167863325048,1,-28.55421686746988,0,1000.0
2013,35890,0.74,0.0,30.0,832615658.0,-7.91,-9.42,0.0,18851825.0,3.92,593.0,0.0,1.08,(주)서희건설,2.249031092593752,2,16.694772344013494,1,1000.0
2014,35890,0.62,20.445,30.0,941772254.0,0.66,13.11,0.0,40600593.0,5.15,692.0,0.0,1.27,(주)서희건설,2.1279357848114566,2,55.34682080924856,1,-0.7026330598091662
2015,35890,1.05,47.74,30.0,1053909158.0,1.44,11.91,0.0,34645091.0,5.45,1075.0,0.0,1.45,(주)서희건설,1.9097099324314355,1,30.69767441860465,1,1.4696975669762364
2016,35890,1.02,16.925,30.0,1073708295.0,2.66,1.88,0.0,82342081.0,4.99,1405.0,0.0,1.44,(주)서희건설,1.9270462578297969,2,-9.252669039145909,0,0.5564769632628022
2017,35890,0.9000000000000001,6.0,30.0,1033271360.0,3.01,-3.77,0.0,88123170.0,4.14,1275.0,0.0,1.31,(주)서희건설,1.6014521042533036,2,-6.666666666666667,0,0.0712575745150151
2011,8490,0.785,8.565,30.0,187868823.0,10.44,12.58,0.0,26909950.0,0.94,15200.0,0.0,0.49,(주)서흥,1.0017105910003876,2,22.039473684210524,1,0.6856144473129524
2012,8490,1.175,0.0,30.0,207026299.0,-1.15,10.2,0.0,14425658.0,1.01,18550.0,0.0,0.46,(주)서흥,1.2948289774068216,2,108.89487870619948,1,1000.0
2013,8490,2.095,53.135,30.0,269989436.0,5.13,30.41,0.0,25155455.0,1.29,38750.0,0.0,0.58,(주)서흥,1.1330544423476807,0,28.774193548387096,1,-2.345747267615274
2014,8490,2.9850000000000003,28.715,30.0,291116075.0,7.62,7.82,0.0,29128232.0,1.28,49900.0,0.0,0.61,(주)서흥,0.9027946295996604,2,-14.92985971943888,0,5.356122785598889
2015,8490,2.745,28.075000000000003,30.0,304123699.0,8.29,4.47,0.0,33833825.0,1.22,42450.0,0.0,0.58,(주)서흥,0.8445383010986137,2,-12.48527679623086,0,0.5123913596306553
2016,8490,2.3,25.59,30.0,340361415.0,9.02,11.92,3753293.0,40113698.0,1.23,37150.0,0.0,0.6,(주)서흥,0.8015130532081038,2,-11.978465679676985,0,0.60812246109691
2017,8490,1.89,33.370000000000005,30.0,350007727.0,7.54,2.83,0.0,37286555.0,1.19,32700.0,0.0,0.59,(주)서흥,0.7973184109807553,2,-28.440366972477065,0,-2.567856180790294
2011,11370,2.105,0.0,20.0,380506038.0,5.09,7.48,8907660.0,23009059.0,3.35,1490.0,430.0,2.22,(주)서한,0.8851366952673659,2,-25.503355704697988,0,1000.0
2012,11370,1.995,37.415,20.0,384172317.0,4.6,0.96,0.0,20701069.0,3.22,1110.0,423.0,2.19,(주)서한,0.9563199286712524,1,46.3963963963964,1,1.8470069352164804
2013,11370,1.475,8.85,20.0,396223232.0,3.17,3.14,16954434.0,17858842.0,3.23,1625.0,330.0,2.19,(주)서한,1.2335661873313934,1,29.23076923076924,1,0.1343816908685375
2014,11370,1.79,7.665,20.0,438037867.0,2.56,10.55,34762668.0,14960060.0,3.31,2100.0,289.0,2.29,(주)서한,1.772930511290049,1,-16.428571428571427,0,0.098948057632827
2015,11370,1.705,7.725,30.0,481741429.0,1.64,9.98,38705011.0,9406749.0,3.4,1755.0,188.0,2.36,(주)서한,1.6648054508657428,1,30.1994301994302,1,0.07725
2016,11370,0.94,3.025,30.0,458278860.0,1.72,-4.87,38723665.0,8494145.0,3.19,2285.0,188.0,2.22,(주)서한,0.942775730126498,2,-0.6564551422319475,0,0.0474546058634284
2017,11370,0.8600000000000001,3.125,30.0,468806488.0,1.76,2.3,41218917.0,9007353.0,3.18,2270.0,198.0,2.23,(주)서한,0.3681062040168356,2,-18.06167400881057,0,0.0724797508919524
2011,122690,0.955,42.19,90.0,111453207.0,6.01,56.64,4773056.0,10483272.0,1.47,4950.0,1630.0,0.96,(주)서진오토모티브,0.0624717088016124,2,-33.33333333333333,0,1000.0
2012,122690,0.5700000000000001,237.15,30.0,1023873994.0,0.49,0.0,0.0,11805316.0,5.42,3300.0,0.0,1.67,(주)서진오토모티브,0.7684197737498796,2,-16.969696969696972,0,1000.0
2013,122690,0.615,12.305,30.0,1161762847.0,0.57,13.47,0.0,16213757.0,5.99,2740.0,0.0,1.83,(주)서진오토모티브,0.7035681783333698,2,34.12408759124087,1,0.2188723098738542
2014,122690,0.895,11.805,30.0,1275136404.0,0.82,9.76,0.0,20013609.0,6.35,3675.0,0.0,1.84,(주)서진오토모티브,0.9926491180175286,2,73.06122448979592,1,0.2283459181464861
2015,122690,1.545,45.175,30.0,1337192498.0,0.45,4.87,0.0,15788754.0,6.53,6360.0,0.0,1.73,(주)서진오토모티브,1.156161257000239,2,-21.77672955974843,0,-1.2608645168686807
2016,122690,1.22,41.870000000000005,30.0,1292470378.0,0.32,-3.34,0.0,12364013.0,6.16,4975.0,0.0,1.58,(주)서진오토모티브,1.076021020461437,2,-5.92964824120603,0,-3.280972931979088
2017,122690,1.06,0.0,30.0,1238336209.0,-1.43,-4.19,0.0,-7734906.0,6.07,4680.0,0.0,1.5,(주)서진오토모티브,1.4146250563493057,2,-50.96153846153846,0,1000.0
2011,93920,0.95,9.195,30.0,230107849.0,4.35,28.7,861172.0,12463677.0,2.74,3340.0,0.0,1.98,(주)서원인텍,0.2490241535383681,2,184.1317365269461,1,-0.2824593825046212
2012,93920,1.325,7.61,30.0,239165197.0,4.4,3.94,789818.0,14611543.0,2.6,9490.0,0.0,1.88,(주)서원인텍,0.3027233649077229,2,47.52370916754479,1,0.158562413715916
2013,93920,2.16,8.755,30.0,357987480.0,7.5,49.68,611587.0,33407732.0,3.35,14000.0,0.0,2.31,(주)서원인텍,0.4230494163652284,2,-21.071428571428573,0,0.0917177326895116
2014,93920,1.75,6.470000000000001,30.0,393896414.0,7.83,10.03,814782.0,25735978.0,3.02,11050.0,0.0,2.09,(주)서원인텍,0.3775965914480222,2,4.97737556561086,0,0.0962505707819362
2015,93920,1.72,14.805,30.0,369618849.0,6.7,-6.16,954562.0,20888941.0,2.47,11600.0,0.0,1.75,(주)서원인텍,0.2493403004259141,2,-7.327586206896551,0,6.51449153597047
2016,93920,1.44,12.765,30.0,357572859.0,5.39,-3.26,1286461.0,15153417.0,2.22,10750.0,0.0,1.59,(주)서원인텍,0.277821803655513,2,-23.627906976744185,0,-0.8574855629048328
2017,93920,1.315,34.07,30.0,284134788.0,1.11,-20.54,1190364.0,9033437.0,1.78,8210.0,0.0,1.34,(주)서원인텍,0.1416424240421135,2,-42.630937880633375,0,-0.7342116830368132
2011,3030,0.525,6.76,10.0,2147387610.0,4.6,18.63,2582000.0,142233479.0,2.34,66200.0,0.0,1.23,(주)세아제강지주,0.7353292780918712,1,40.03021148036254,1,-0.3584104325671038
2012,3030,0.6,10.345,10.0,2470414332.0,4.03,15.04,3536000.0,173449900.0,2.52,92700.0,0.0,1.25,(주)세아제강지주,0.7358167664966138,2,-4.746494066882416,0,0.171553733777202
2013,3030,0.59,7.970000000000001,10.0,2219155488.0,5.26,-10.17,4772000.0,154607297.0,2.11,88300.0,0.0,1.1,(주)세아제강지주,0.615663779390538,2,-10.079275198187997,0,-1.544466672895227
2014,3030,0.59,12.8,10.0,2453142879.0,3.12,10.54,5775000.0,164172447.0,2.16,79400.0,0.0,1.15,(주)세아제강지주,0.5701188101982503,2,-32.367758186397985,0,-1.117107292522964
2015,3030,0.375,10.565,10.0,2191658103.0,2.09,-10.66,5548000.0,77705366.0,1.82,53700.0,0.0,1.01,(주)세아제강지주,0.4041326798213761,2,72.43947858472998,1,-1.0047186958421528
2016,3030,0.39,16.060000000000002,30.0,1797489537.0,3.63,-17.98,5349000.0,77248357.0,1.43,92600.0,0.0,0.85,(주)세아제강지주,0.4752556249548648,2,3.887688984881209,0,-0.5477347271773616
2017,3030,0.54,33.31,30.0,2289927787.0,1.27,27.4,5358000.0,119142397.0,1.79,96200.0,0.0,1.0,(주)세아제강지주,0.5065575251906361,1,-48.75259875259875,0,-1.1764291008707055
2011,19440,1.765,12.175,10.0,691724494.0,4.22,21.19,2159933.0,47006666.0,4.02,26600.0,0.0,1.65,(주)세아특수강,1.1041856412524764,1,-26.879699248120303,0,0.6455693142912
2012,19440,1.08,11.9,10.0,712114845.0,3.0,2.95,2630232.0,33866502.0,3.36,19450.0,0.0,1.48,(주)세아특수강,1.0959964936384097,2,43.95886889460154,1,0.2001186326306665
2013,19440,0.92,6.78,10.0,764348271.0,4.32,7.33,3284502.0,50978997.0,3.32,28000.0,0.0,1.57,(주)세아특수강,0.8806665312169678,2,-13.214285714285715,0,-0.9986527551501913
2014,19440,0.94,7.915000000000001,10.0,750572240.0,4.29,-1.8,3179623.0,48037008.0,2.89,24300.0,0.0,1.48,(주)세아특수강,0.776153783271466,2,-22.22222222222222,0,-20.645570831971543
2015,19440,0.675,8.4,10.0,681317073.0,2.82,-9.23,3272341.0,34876834.0,2.42,18900.0,0.0,1.32,(주)세아특수강,0.5743930198431015,2,19.047619047619047,1,1.498114860371557
2016,19440,0.62,7.115,30.0,668837237.0,3.54,-1.83,3350902.0,40389664.0,2.25,22500.0,0.0,1.32,(주)세아특수강,0.4471141498180714,2,-10.666666666666668,0,-0.977829099579504
2017,19440,0.625,7.805,30.0,729885140.0,3.25,9.13,3451816.0,35057764.0,2.33,20100.0,0.0,1.4,(주)세아특수강,0.3902842550263152,2,-25.870646766169152,0,-1.1682192010520445
2011,58650,0.665,61.405,10.0,4261987908.0,5.5,28.13,0.0,348296074.0,2.11,124500.0,0.0,1.14,(주)세아홀딩스,0.1736846849979039,2,-33.57429718875502,0,-1.0954650344227854
2012,58650,0.52,85.19999999999999,10.0,3845053221.0,3.29,-9.78,0.0,214410025.0,1.77,82700.0,0.0,0.98,(주)세아홀딩스,0.2289134603622034,2,14.26844014510278,1,-4.734751898027093
2013,58650,0.525,0.0,10.0,3662167369.0,0.63,-4.76,0.0,197041412.0,1.68,94500.0,0.0,0.92,(주)세아홀딩스,0.2897790038027391,2,71.42857142857143,1,1000.0
2014,58650,0.7,10.075,10.0,3896057293.0,4.22,6.39,0.0,255646238.0,1.73,162000.0,0.0,0.97,(주)세아홀딩스,0.2079792385989875,2,-19.1358024691358,0,0.1237482382002432
2015,58650,0.8200000000000001,21.895,10.0,4048202083.0,5.12,3.91,0.0,287551537.0,1.59,131000.0,0.0,0.87,(주)세아홀딩스,0.166353184359518,2,-1.5267175572519085,0,0.2690486855511922
